"","sp","long","lat","continent","year"
"441","Iris oratoria",-4.448093,36.875044,"EUROPE",2023
"442","Iris oratoria",0.933355,41.092891,"EUROPE",2011
"443","Iris oratoria",-1.423073,39.201261,"EUROPE",2023
"444","Iris oratoria",15.059456,37.303194,"EUROPE",2020
"445","Iris oratoria",5.005129,44.194522,"EUROPE",2023
"446","Iris oratoria",25.898609,39.206621,"EUROPE",2014
"447","Iris oratoria",-6.04956,39.974522,"EUROPE",2016
"448","Iris oratoria",6.59076,43.50433,"EUROPE",2023
"449","Iris oratoria",-0.126461,40.166687,"EUROPE",2023
"450","Iris oratoria",5.20072,43.76171,"EUROPE",2023
"451","Iris oratoria",-7.91048,37.453169,"EUROPE",2023
"452","Iris oratoria",-4.790306,36.947568,"EUROPE",2022
"453","Iris oratoria",8.759142,40.148982,"EUROPE",2023
"454","Iris oratoria",5.25348,43.43817,"EUROPE",2006
"455","Iris oratoria",9.23317,41.494141,"EUROPE",2017
"456","Iris oratoria",16.177418,43.513843,"EUROPE",2023
"457","Iris oratoria",4.528458,43.623974,"EUROPE",2022
"458","Iris oratoria",20.705649,38.709931,"EUROPE",2023
"459","Iris oratoria",9.588283,40.74986,"EUROPE",2023
"460","Iris oratoria",-7.90862,38.602568,"EUROPE",2021
"461","Iris oratoria",15.833928,41.873664,"EUROPE",2023
"462","Iris oratoria",3.529289,43.662377,"EUROPE",2021
"463","Iris oratoria",-7.466062,41.762984,"EUROPE",2023
"464","Iris oratoria",-7.008919,38.882689,"EUROPE",2023
"465","Iris oratoria",2.716704,43.259798,"EUROPE",2023
"466","Iris oratoria",8.268288,40.873697,"EUROPE",2023
"467","Iris oratoria",16.852243,43.293421,"EUROPE",2023
"468","Iris oratoria",23.460904,40.263012,"EUROPE",2023
"469","Iris oratoria",25.908988,35.031914,"EUROPE",2008
"470","Iris oratoria",9.297663,41.655404,"EUROPE",2018
"471","Iris oratoria",5.012254,43.921994,"EUROPE",2022
"472","Iris oratoria",26.187513,39.37283,"EUROPE",2022
"473","Iris oratoria",2.691231,43.222791,"EUROPE",2023
"474","Iris oratoria",16.637248,43.259226,"EUROPE",2023
"475","Iris oratoria",17.844646,40.290527,"EUROPE",2023
"476","Iris oratoria",8.759313,41.988597,"EUROPE",2023
"477","Iris oratoria",0.318249,40.962933,"EUROPE",2023
"478","Iris oratoria",1.365931,41.134015,"EUROPE",2010
"479","Iris oratoria",-1.111181,38.031169,"EUROPE",2023
"480","Iris oratoria",25.450388,37.088958,"EUROPE",2022
"481","Iris oratoria",4.77804,43.70835,"EUROPE",NA
"482","Iris oratoria",12.206799,51.323719,"EUROPE",2023
"483","Iris oratoria",-8.317848,40.092632,"EUROPE",2023
"484","Iris oratoria",-4.916589,36.942578,"EUROPE",2023
"485","Iris oratoria",-0.666969,38.906246,"EUROPE",2016
"486","Iris oratoria",9.286914,39.255019,"EUROPE",2023
"487","Iris oratoria",16.613428,38.84484,"EUROPE",2023
"488","Iris oratoria",-3.525637,40.31564,"EUROPE",2023
"489","Iris oratoria",-8.715215,37.776932,"EUROPE",2023
"490","Iris oratoria",12.827562,37.940855,"EUROPE",2023
"491","Iris oratoria",23.721328,35.251917,"EUROPE",2023
"492","Iris oratoria",16.160228,39.616112,"EUROPE",2023
"493","Iris oratoria",-5.668597,39.807883,"EUROPE",2023
"494","Iris oratoria",-7.314807,39.701499,"EUROPE",2023
"495","Iris oratoria",-8.679869,39.335636,"EUROPE",2023
"496","Iris oratoria",-4.397275,40.86985,"EUROPE",2023
"497","Iris oratoria",15.101225,36.802688,"EUROPE",2023
"498","Iris oratoria",23.055017,40.594431,"EUROPE",2023
"499","Iris oratoria",13.999982,40.959369,"EUROPE",2023
"500","Iris oratoria",1.577005,39.003228,"EUROPE",2023
"501","Iris oratoria",-1.174952,38.282347,"EUROPE",2023
"502","Iris oratoria",20.884967,38.782763,"EUROPE",2023
"503","Iris oratoria",5.277635,43.890497,"EUROPE",2023
"504","Iris oratoria",17.232024,40.992909,"EUROPE",2023
"505","Iris oratoria",32.751392,34.976727,"EUROPE",2023
"506","Iris oratoria",8.63204,39.410787,"EUROPE",2023
"507","Iris oratoria",24.536287,35.218163,"EUROPE",2023
"508","Iris oratoria",9.464744,41.237302,"EUROPE",2023
"509","Iris oratoria",-0.053664,39.980219,"EUROPE",2023
"510","Iris oratoria",16.496671,40.670489,"EUROPE",2023
"511","Iris oratoria",-0.408039,38.442996,"EUROPE",2022
"512","Iris oratoria",-8.101377,37.301694,"EUROPE",2023
"513","Iris oratoria",5.67762,43.51883,"EUROPE",2011
"514","Iris oratoria",1.637111,41.538041,"EUROPE",2021
"515","Iris oratoria",-5.33355,36.748106,"EUROPE",2023
"516","Iris oratoria",-1.167592,38.241985,"EUROPE",2022
"517","Iris oratoria",-3.126082,37.295223,"EUROPE",2021
"518","Iris oratoria",1.976774,41.280388,"EUROPE",2006
"519","Iris oratoria",-0.62954,38.159971,"EUROPE",2023
"520","Iris oratoria",-5.024405,36.935091,"EUROPE",2023
"521","Iris oratoria",2.912452,42.068012,"EUROPE",2022
"522","Iris oratoria",-2.306256,39.299834,"EUROPE",2020
"523","Iris oratoria",-6.329523,36.779504,"EUROPE",2022
"524","Iris oratoria",-7.78502,41.129585,"EUROPE",2022
"525","Iris oratoria",1.173586,41.68356,"EUROPE",2022
"526","Iris oratoria",-6.338685,38.988301,"EUROPE",2022
"527","Iris oratoria",-5.569038,36.247596,"EUROPE",2022
"528","Iris oratoria",-0.497975,38.701622,"EUROPE",2022
"529","Iris oratoria",23.973203,41.197842,"EUROPE",2022
"530","Iris oratoria",-8.392625,38.417022,"EUROPE",2022
"531","Iris oratoria",15.75603,43.793594,"EUROPE",2022
"532","Iris oratoria",-0.818779,38.231524,"EUROPE",2022
"533","Iris oratoria",-3.678188,39.170476,"EUROPE",2022
"534","Iris oratoria",-7.724392,38.995949,"EUROPE",2022
"535","Iris oratoria",-5.393913,36.900007,"EUROPE",2022
"536","Iris oratoria",9.322163,42.659348,"EUROPE",2022
"537","Iris oratoria",-9.169088,38.66064,"EUROPE",2022
"538","Iris oratoria",23.270221,38.349657,"EUROPE",2022
"539","Iris oratoria",20.388359,39.285564,"EUROPE",2022
"540","Iris oratoria",22.958612,40.672474,"EUROPE",2022
"541","Iris oratoria",-7.611921,39.914893,"EUROPE",2022
"542","Iris oratoria",4.076647,43.900614,"EUROPE",2022
"543","Iris oratoria",23.992167,37.7791,"EUROPE",2022
"544","Iris oratoria",1.88559,41.403904,"EUROPE",2019
"545","Iris oratoria",5.85716,43.2776,"EUROPE",2022
"546","Iris oratoria",-7.374594,39.405083,"EUROPE",2022
"547","Iris oratoria",16.300775,43.531287,"EUROPE",2022
"548","Iris oratoria",17.303732,40.41849,"EUROPE",2022
"549","Iris oratoria",0.706062,40.788992,"EUROPE",2022
"550","Iris oratoria",17.028164,38.915007,"EUROPE",2022
"551","Iris oratoria",16.096892,41.355495,"EUROPE",2022
"552","Iris oratoria",22.508176,38.480348,"EUROPE",2022
"553","Iris oratoria",-4.571857,36.795751,"EUROPE",2022
"554","Iris oratoria",-4.000167,40.446565,"EUROPE",2021
"555","Iris oratoria",-1.618024,38.081621,"EUROPE",2022
"556","Iris oratoria",12.448532,42.331757,"EUROPE",2022
"557","Iris oratoria",-3.77493,40.783273,"EUROPE",2022
"558","Iris oratoria",13.256888,37.429235,"EUROPE",2022
"559","Iris oratoria",-7.475558,37.461738,"EUROPE",2022
"560","Iris oratoria",-2.820526,36.99934,"EUROPE",2022
"561","Iris oratoria",-6.619,37.346887,"EUROPE",2022
"562","Iris oratoria",6.347106,43.501622,"EUROPE",2022
"563","Iris oratoria",7.198722,43.675581,"EUROPE",2022
"564","Iris oratoria",6.180907,43.470559,"EUROPE",2022
"565","Iris oratoria",9.65202,40.855188,"EUROPE",2018
"566","Iris oratoria",-2.726496,40.624003,"EUROPE",2009
"567","Iris oratoria",-5.863383,39.436872,"EUROPE",2022
"568","Iris oratoria",0.283284,40.316316,"EUROPE",2022
"569","Iris oratoria",-5.588888,40.53748,"EUROPE",2022
"570","Iris oratoria",-7.419734,37.254835,"EUROPE",2020
"571","Iris oratoria",3.501605,43.537493,"EUROPE",2022
"572","Iris oratoria",-3.729601,36.859543,"EUROPE",2021
"573","Iris oratoria",-8.373888,39.614238,"EUROPE",2022
"574","Iris oratoria",21.438829,38.380475,"EUROPE",2022
"575","Iris oratoria",6.09282,43.16348,"EUROPE",1985
"576","Iris oratoria",-1.080226,38.345898,"EUROPE",2022
"577","Iris oratoria",-3.782733,40.470001,"EUROPE",2022
"578","Iris oratoria",-8.901332,39.143908,"EUROPE",2016
"579","Iris oratoria",-2.229481,37.596316,"EUROPE",2022
"580","Iris oratoria",-7.496995,40.267242,"EUROPE",2022
"581","Iris oratoria",-3.493463,40.796105,"EUROPE",2020
"582","Iris oratoria",10.849472,42.769751,"EUROPE",2022
"583","Iris oratoria",0.840825,41.26564,"EUROPE",2022
"584","Iris oratoria",-6.087381,36.271102,"EUROPE",2022
"585","Iris oratoria",18.07098,40.150666,"EUROPE",2022
"586","Iris oratoria",-7.066942,41.716184,"EUROPE",2022
"587","Iris oratoria",-4.634331,36.865592,"EUROPE",2022
"588","Iris oratoria",-1.359461,37.737203,"EUROPE",2022
"589","Iris oratoria",9.336975,40.815242,"EUROPE",2022
"590","Iris oratoria",-3.824448,40.247659,"EUROPE",2022
"591","Iris oratoria",-8.193886,39.440422,"EUROPE",2022
"592","Iris oratoria",-8.178505,39.744503,"EUROPE",2022
"593","Iris oratoria",-7.192832,37.983116,"EUROPE",2022
"594","Iris oratoria",-6.34941,41.433219,"EUROPE",2007
"595","Iris oratoria",-8.097872,39.628558,"EUROPE",2022
"596","Iris oratoria",-4.637088,36.655883,"EUROPE",2022
"597","Iris oratoria",13.63043,37.288087,"EUROPE",2022
"598","Iris oratoria",2.889919,42.380104,"EUROPE",2017
"599","Iris oratoria",5.965405,43.740436,"EUROPE",2019
"600","Iris oratoria",9.740443,40.609797,"EUROPE",2022
"601","Iris oratoria",-6.040001,38.099758,"EUROPE",2022
"602","Iris oratoria",13.006664,37.669312,"EUROPE",2022
"603","Iris oratoria",-7.833136,37.510207,"EUROPE",2022
"604","Iris oratoria",23.854976,35.384535,"EUROPE",2022
"605","Iris oratoria",-3.256825,36.932681,"EUROPE",2022
"606","Iris oratoria",-3.660944,40.824652,"EUROPE",2022
"607","Iris oratoria",4.924963,44.004986,"EUROPE",2022
"608","Iris oratoria",21.63475,37.009775,"EUROPE",2022
"609","Iris oratoria",26.199878,39.207987,"EUROPE",2019
"610","Iris oratoria",-4.28747,37.218955,"EUROPE",2020
"611","Iris oratoria",5.144667,44.103917,"EUROPE",2022
"612","Iris oratoria",-4.087412,37.420364,"EUROPE",2022
"613","Iris oratoria",27.864992,35.966063,"EUROPE",2022
"614","Iris oratoria",-3.549442,37.065451,"EUROPE",2016
"615","Iris oratoria",-9.168627,38.759346,"EUROPE",2022
"616","Iris oratoria",9.716242,40.704923,"EUROPE",2022
"617","Iris oratoria",11.106925,42.75337,"EUROPE",2022
"618","Iris oratoria",-0.977767,37.788825,"EUROPE",2022
"619","Iris oratoria",3.279909,43.751807,"EUROPE",2022
"620","Iris oratoria",-0.776471,38.404012,"EUROPE",2022
"621","Iris oratoria",4.64272,43.67413,"EUROPE",2014
"622","Iris oratoria",13.454582,37.969155,"EUROPE",2020
"623","Iris oratoria",26.02593,40.869118,"EUROPE",2022
"624","Iris oratoria",25.967997,40.909857,"EUROPE",2022
"625","Iris oratoria",26.206152,41.762914,"EUROPE",2022
"626","Iris oratoria",8.806638,41.71097,"EUROPE",2022
"627","Iris oratoria",10.857853,44.686264,"EUROPE",2022
"628","Iris oratoria",-3.7197,40.624914,"EUROPE",2022
"629","Iris oratoria",24.440623,36.68832,"EUROPE",2022
"630","Iris oratoria",9.11657,39.353542,"EUROPE",2022
"631","Iris oratoria",2.951448,42.341142,"EUROPE",2022
"632","Iris oratoria",21.295038,37.820044,"EUROPE",2022
"633","Iris oratoria",4.475795,43.636292,"EUROPE",2022
"634","Iris oratoria",3.739785,43.936358,"EUROPE",2022
"635","Iris oratoria",20.844964,37.826422,"EUROPE",2022
"636","Iris oratoria",20.63717,38.249713,"EUROPE",2022
"637","Iris oratoria",9.146835,41.242746,"EUROPE",2022
"638","Iris oratoria",25.730164,35.288883,"EUROPE",2019
"639","Iris oratoria",-4.562647,40.419667,"EUROPE",2022
"640","Iris oratoria",-2.51619,37.175301,"EUROPE",2022
"641","Iris oratoria",-6.170672,37.20588,"EUROPE",2022
"642","Iris oratoria",23.80963,38.08685,"EUROPE",2021
"643","Iris oratoria",2.977455,42.63723,"EUROPE",2022
"644","Iris oratoria",-7.891355,38.165809,"EUROPE",2022
"645","Iris oratoria",22.050744,37.534478,"EUROPE",2022
"646","Iris oratoria",0.74019,45.626828,"EUROPE",2022
"647","Iris oratoria",25.719166,35.202849,"EUROPE",2022
"648","Iris oratoria",-2.142343,37.38349,"EUROPE",2022
"649","Iris oratoria",-3.164024,40.686893,"EUROPE",2022
"650","Iris oratoria",-3.755387,39.228603,"EUROPE",2022
"651","Iris oratoria",-2.471702,38.701264,"EUROPE",2022
"652","Iris oratoria",0.73645,41.247244,"EUROPE",2022
"653","Iris oratoria",21.990437,37.3041,"EUROPE",2022
"654","Iris oratoria",-7.597874,37.944345,"EUROPE",2022
"655","Iris oratoria",-7.851531,37.4935,"EUROPE",2022
"656","Iris oratoria",-3.371554,40.491729,"EUROPE",2021
"657","Iris oratoria",-5.495615,36.765641,"EUROPE",2013
"658","Iris oratoria",-0.074973,40.054983,"EUROPE",2014
"659","Iris oratoria",12.338287,41.8144,"EUROPE",2019
"660","Iris oratoria",-7.869759,40.083187,"EUROPE",2021
"661","Iris oratoria",4.75673,44.04172,"EUROPE",2021
"662","Iris oratoria",-2.684754,36.913396,"EUROPE",2021
"663","Iris oratoria",-3.502707,38.714481,"EUROPE",2021
"664","Iris oratoria",-2.636976,39.358558,"EUROPE",2010
"665","Iris oratoria",25.127141,37.560525,"EUROPE",2021
"666","Iris oratoria",3.437737,43.681218,"EUROPE",2021
"667","Iris oratoria",4.85637,43.612,"EUROPE",2021
"668","Iris oratoria",13.441902,37.432977,"EUROPE",2021
"669","Iris oratoria",-4.950347,36.807786,"EUROPE",2021
"670","Iris oratoria",25.841541,41.627277,"EUROPE",2021
"671","Iris oratoria",5.32792,43.75164,"EUROPE",2021
"672","Iris oratoria",-7.649151,37.60824,"EUROPE",2021
"673","Iris oratoria",-4.047706,40.691028,"EUROPE",2021
"674","Iris oratoria",-6.434699,37.019109,"EUROPE",2021
"675","Iris oratoria",9.720306,40.382976,"EUROPE",2021
"676","Iris oratoria",13.95026,37.5027,"EUROPE",2021
"677","Iris oratoria",5.173797,43.733149,"EUROPE",2021
"678","Iris oratoria",-5.103644,40.199031,"EUROPE",2021
"679","Iris oratoria",-7.118691,41.242862,"EUROPE",2021
"680","Iris oratoria",-0.729268,41.401223,"EUROPE",2021
"681","Iris oratoria",-3.618233,40.204428,"EUROPE",2021
"682","Iris oratoria",-3.339964,38.021199,"EUROPE",2021
"683","Iris oratoria",-2.578182,38.416275,"EUROPE",2021
"684","Iris oratoria",0.390101,40.805988,"EUROPE",2021
"685","Iris oratoria",-5.458124,39.995259,"EUROPE",2021
"686","Iris oratoria",-2.163534,39.199735,"EUROPE",2021
"687","Iris oratoria",-4.344471,38.660133,"EUROPE",2017
"688","Iris oratoria",-6.859161,38.874446,"EUROPE",2021
"689","Iris oratoria",16.526011,41.130257,"EUROPE",2021
"690","Iris oratoria",12.754557,41.759274,"EUROPE",2021
"691","Iris oratoria",-3.640552,40.185398,"EUROPE",2019
"692","Iris oratoria",-7.820087,39.05062,"EUROPE",2019
"693","Iris oratoria",21.621834,39.719009,"EUROPE",2021
"694","Iris oratoria",-3.488661,37.051326,"EUROPE",2021
"695","Iris oratoria",-3.711538,40.372418,"EUROPE",2018
"696","Iris oratoria",-5.332173,40.172305,"EUROPE",2021
"697","Iris oratoria",-8.308872,39.685,"EUROPE",2021
"698","Iris oratoria",-3.600258,40.597495,"EUROPE",2021
"699","Iris oratoria",-1.28312,40.066274,"EUROPE",2021
"700","Iris oratoria",3.645231,43.675206,"EUROPE",2014
"701","Iris oratoria",-9.004119,39.195803,"EUROPE",2021
"702","Iris oratoria",-5.936934,39.533659,"EUROPE",2021
"703","Iris oratoria",-3.948727,40.477182,"EUROPE",2011
"704","Iris oratoria",0.529514,40.867564,"EUROPE",2021
"705","Iris oratoria",-8.799275,37.134907,"EUROPE",2019
"706","Iris oratoria",-8.372946,37.339856,"EUROPE",2021
"707","Iris oratoria",-8.702573,39.537972,"EUROPE",2021
"708","Iris oratoria",28.057159,36.266888,"EUROPE",2021
"709","Iris oratoria",21.785041,36.801894,"EUROPE",2021
"710","Iris oratoria",6.80397,43.5299,"EUROPE",2007
"711","Iris oratoria",-0.034504,40.367526,"EUROPE",2021
"712","Iris oratoria",-6.753287,40.149357,"EUROPE",2021
"713","Iris oratoria",0.332096,42.17497,"EUROPE",2016
"714","Iris oratoria",3.323365,39.68001,"EUROPE",2021
"715","Iris oratoria",-8.067394,39.079021,"EUROPE",2021
"716","Iris oratoria",9.115261,40.993078,"EUROPE",2021
"717","Iris oratoria",17.910345,40.301553,"EUROPE",2021
"718","Iris oratoria",-3.787935,40.666521,"EUROPE",2021
"719","Iris oratoria",12.885487,41.434611,"EUROPE",2021
"720","Iris oratoria",-4.55195,36.996053,"EUROPE",2021
"721","Iris oratoria",-2.556703,39.374533,"EUROPE",2010
"722","Iris oratoria",-7.504925,39.386635,"EUROPE",2021
"723","Iris oratoria",-5.939987,39.860396,"EUROPE",2021
"724","Iris oratoria",-7.309387,38.002642,"EUROPE",2021
"725","Iris oratoria",3.215795,43.344233,"EUROPE",2019
"726","Iris oratoria",3.12291,43.28186,"EUROPE",2021
"727","Iris oratoria",16.270177,39.608609,"EUROPE",2021
"728","Iris oratoria",-8.0247,38.899356,"EUROPE",2021
"729","Iris oratoria",33.0081,34.8511,"EUROPE",2021
"730","Iris oratoria",-4.172033,40.486509,"EUROPE",2012
"731","Iris oratoria",1.170159,41.262394,"EUROPE",2010
"732","Iris oratoria",-3.67923,36.957824,"EUROPE",2021
"733","Iris oratoria",-8.715652,39.74436,"EUROPE",2021
"734","Iris oratoria",8.997028,39.316816,"EUROPE",2018
"735","Iris oratoria",-7.531746,37.605585,"EUROPE",2020
"736","Iris oratoria",-8.94757,38.706548,"EUROPE",2021
"737","Iris oratoria",-6.960518,40.890427,"EUROPE",2021
"738","Iris oratoria",-5.661527,37.966143,"EUROPE",2021
"739","Iris oratoria",12.54232,42.081472,"EUROPE",2015
"740","Iris oratoria",-6.507782,37.129839,"EUROPE",2021
"741","Iris oratoria",4.899245,43.715338,"EUROPE",2017
"742","Iris oratoria",4.88467,43.49021,"EUROPE",2021
"743","Iris oratoria",-3.338558,40.505818,"EUROPE",2021
"744","Iris oratoria",2.042663,41.419262,"EUROPE",2008
"745","Iris oratoria",-3.052558,37.344195,"EUROPE",2021
"746","Iris oratoria",-0.474334,39.530802,"EUROPE",2013
"747","Iris oratoria",1.544824,41.320278,"EUROPE",2016
"748","Iris oratoria",6.27252,43.37152,"EUROPE",2019
"749","Iris oratoria",5.32244,43.61673,"EUROPE",2020
"750","Iris oratoria",-0.684385,39.493894,"EUROPE",2020
"751","Iris oratoria",-3.202772,37.412539,"EUROPE",2020
"752","Iris oratoria",2.648558,39.747319,"EUROPE",2019
"753","Iris oratoria",-5.306268,37.755959,"EUROPE",2020
"754","Iris oratoria",9.23325,42.71904,"EUROPE",2020
"755","Iris oratoria",-6.212597,36.631475,"EUROPE",2013
"756","Iris oratoria",6.47608,43.22573,"EUROPE",2020
"757","Iris oratoria",22.413575,39.643949,"EUROPE",2020
"758","Iris oratoria",24.024861,37.65435,"EUROPE",2020
"759","Iris oratoria",4.9134,44.13218,"EUROPE",2020
"760","Iris oratoria",-7.986761,38.723221,"EUROPE",2020
"761","Iris oratoria",-0.575452,38.948462,"EUROPE",2015
"762","Iris oratoria",-0.93,38.65,"EUROPE",2020
"763","Iris oratoria",-2.149329,39.811239,"EUROPE",2020
"764","Iris oratoria",-4.154012,38.635813,"EUROPE",2020
"765","Iris oratoria",-7.989697,38.257496,"EUROPE",2020
"766","Iris oratoria",-6.904562,41.046357,"EUROPE",2020
"767","Iris oratoria",12.202834,41.895416,"EUROPE",2020
"768","Iris oratoria",-2.035876,40.158487,"EUROPE",2020
"769","Iris oratoria",24.915747,37.83165,"EUROPE",2020
"770","Iris oratoria",26.091758,35.182325,"EUROPE",2020
"771","Iris oratoria",-0.015332,40.239445,"EUROPE",2020
"772","Iris oratoria",3.10802,42.46648,"EUROPE",2006
"773","Iris oratoria",18.299996,39.941167,"EUROPE",2020
"774","Iris oratoria",23.992076,38.222568,"EUROPE",2020
"775","Iris oratoria",-8.22867,38.804732,"EUROPE",2020
"776","Iris oratoria",21.750911,36.945438,"EUROPE",2020
"777","Iris oratoria",0.109147,40.935284,"EUROPE",2020
"778","Iris oratoria",16.249628,39.359739,"EUROPE",2020
"779","Iris oratoria",12.719844,41.683599,"EUROPE",2018
"780","Iris oratoria",9.445999,40.993322,"EUROPE",2020
"781","Iris oratoria",4.865969,43.887224,"EUROPE",2015
"782","Iris oratoria",9.463808,41.108933,"EUROPE",2020
"783","Iris oratoria",-1.58777,42.291046,"EUROPE",2020
"784","Iris oratoria",-4.093738,38.693901,"EUROPE",2010
"785","Iris oratoria",3.48413,43.30929,"EUROPE",2014
"786","Iris oratoria",0.776103,41.138577,"EUROPE",2020
"787","Iris oratoria",12.616944,41.759722,"EUROPE",2020
"788","Iris oratoria",-1.221518,41.790047,"EUROPE",2020
"789","Iris oratoria",4.429439,43.763364,"EUROPE",2020
"790","Iris oratoria",20.136005,40.07458,"EUROPE",2020
"791","Iris oratoria",9.549384,39.891661,"EUROPE",2020
"792","Iris oratoria",3.46399,43.38562,"EUROPE",2020
"793","Iris oratoria",4.73997,44.20393,"EUROPE",2020
"794","Iris oratoria",-7.201648,41.387618,"EUROPE",2020
"795","Iris oratoria",-7.394194,41.28073,"EUROPE",2006
"796","Iris oratoria",-7.471382,41.398056,"EUROPE",2020
"797","Iris oratoria",15.107847,36.931488,"EUROPE",2020
"798","Iris oratoria",11.130297,42.766459,"EUROPE",2017
"799","Iris oratoria",-7.967035,39.789165,"EUROPE",2020
"800","Iris oratoria",-2.486944,38.430329,"EUROPE",2020
"801","Iris oratoria",-2.553077,38.320145,"EUROPE",2020
"802","Iris oratoria",9.555896,39.516661,"EUROPE",2020
"803","Iris oratoria",-8.648826,38.064493,"EUROPE",2020
"804","Iris oratoria",-5.868158,39.984749,"EUROPE",2020
"805","Iris oratoria",-0.700663,38.481538,"EUROPE",2020
"806","Iris oratoria",8.616239,40.07889,"EUROPE",2020
"807","Iris oratoria",15.341228,41.246037,"EUROPE",2020
"808","Iris oratoria",-4.081925,38.892444,"EUROPE",2019
"809","Iris oratoria",-5.245177,36.639993,"EUROPE",2007
"810","Iris oratoria",-6.540592,40.601723,"EUROPE",2019
"811","Iris oratoria",-6.255849,40.401891,"EUROPE",2019
"812","Iris oratoria",-5.886894,39.460391,"EUROPE",2019
"813","Iris oratoria",-5.030285,37.975455,"EUROPE",2019
"814","Iris oratoria",5.73428,43.35677,"EUROPE",2019
"815","Iris oratoria",22.899298,40.9818,"EUROPE",2019
"816","Iris oratoria",-6.899071,38.866571,"EUROPE",2019
"817","Iris oratoria",7.4115,43.80664,"EUROPE",2019
"818","Iris oratoria",-3.507844,36.833662,"EUROPE",2019
"819","Iris oratoria",-3.210098,39.390075,"EUROPE",2018
"820","Iris oratoria",13.558142,37.287694,"EUROPE",2019
"821","Iris oratoria",-5.495853,39.337081,"EUROPE",2019
"822","Iris oratoria",-2.258008,37.266792,"EUROPE",2019
"823","Iris oratoria",22.929106,39.055382,"EUROPE",2019
"824","Iris oratoria",5.07159,43.5318,"EUROPE",2017
"825","Iris oratoria",-3.60718,40.06337,"EUROPE",2019
"826","Iris oratoria",2.840552,39.702688,"EUROPE",2019
"827","Iris oratoria",13.292088,37.822905,"EUROPE",2019
"828","Iris oratoria",12.448711,41.866713,"EUROPE",2014
"829","Iris oratoria",-2.372415,38.388431,"EUROPE",2018
"830","Iris oratoria",-1.136256,38.560856,"EUROPE",2018
"831","Iris oratoria",-3.946645,39.026986,"EUROPE",2018
"832","Iris oratoria",-2.819812,38.924824,"EUROPE",2019
"833","Iris oratoria",-4.517588,38.645614,"EUROPE",2019
"834","Iris oratoria",-4.138691,38.838421,"EUROPE",2019
"835","Iris oratoria",-3.64523,41.232931,"EUROPE",2019
"836","Iris oratoria",12.487466,41.889403,"EUROPE",2018
"837","Iris oratoria",-6.246643,38.053675,"EUROPE",2019
"838","Iris oratoria",12.677341,38.108675,"EUROPE",2019
"839","Iris oratoria",9.397139,39.144099,"EUROPE",2019
"840","Iris oratoria",12.69599,41.966766,"EUROPE",2019
"841","Iris oratoria",-5.570473,36.760498,"EUROPE",2019
"842","Iris oratoria",0.253394,40.669197,"EUROPE",2019
"843","Iris oratoria",-0.025154,42.017595,"EUROPE",2019
"844","Iris oratoria",-0.417913,39.475144,"EUROPE",2019
"845","Iris oratoria",-8.849069,39.524084,"EUROPE",2019
"846","Iris oratoria",-1.832485,39.00918,"EUROPE",2019
"847","Iris oratoria",-1.952305,37.108727,"EUROPE",2017
"848","Iris oratoria",20.899788,38.92163,"EUROPE",2019
"849","Iris oratoria",-8.71112,39.445502,"EUROPE",2019
"850","Iris oratoria",9.36239,42.04192,"EUROPE",2019
"851","Iris oratoria",-5.467705,39.096413,"EUROPE",2019
"852","Iris oratoria",-5.343627,39.86621,"EUROPE",2019
"853","Iris oratoria",14.495174,40.74995,"EUROPE",2019
"854","Iris oratoria",2.51916,43.3082,"EUROPE",2019
"855","Iris oratoria",-1.151032,37.906351,"EUROPE",2018
"856","Iris oratoria",-5.625687,36.557223,"EUROPE",2018
"857","Iris oratoria",0.017234,41.953787,"EUROPE",2017
"858","Iris oratoria",-8.06,37.57,"EUROPE",2018
"859","Iris oratoria",22.913946,36.806551,"EUROPE",2018
"860","Iris oratoria",16.561039,43.37361,"EUROPE",2018
"861","Iris oratoria",22.49985,38.479797,"EUROPE",2018
"862","Iris oratoria",-4.326976,37.122742,"EUROPE",2018
"863","Iris oratoria",18.059933,40.408179,"EUROPE",2018
"864","Iris oratoria",-0.63668,38.828052,"EUROPE",2018
"865","Iris oratoria",-4.474709,38.704997,"EUROPE",2018
"866","Iris oratoria",0.324644,40.556019,"EUROPE",2018
"867","Iris oratoria",-3.282238,39.411873,"EUROPE",2018
"868","Iris oratoria",-2.487573,38.536096,"EUROPE",2018
"869","Iris oratoria",-3.125776,36.980327,"EUROPE",2018
"870","Iris oratoria",5.06502,44.5309,"EUROPE",2018
"871","Iris oratoria",2.73992,43.10052,"EUROPE",2018
"872","Iris oratoria",18.007475,40.113121,"EUROPE",2018
"873","Iris oratoria",13.196573,41.386452,"EUROPE",2018
"874","Iris oratoria",9.296835,40.367754,"EUROPE",2018
"875","Iris oratoria",8.746436,40.566217,"EUROPE",2018
"876","Iris oratoria",8.998515,39.001648,"EUROPE",2018
"877","Iris oratoria",-0.649113,39.669108,"EUROPE",2018
"878","Iris oratoria",-4.711587,38.738266,"EUROPE",2018
"879","Iris oratoria",-6.28915,38.736731,"EUROPE",2018
"880","Iris oratoria",-5.617572,37.959147,"EUROPE",2018
"881","Iris oratoria",-0.57911,38.456231,"EUROPE",2018
"882","Iris oratoria",1.60051,42.83981,"EUROPE",2018
"883","Iris oratoria",-7.672929,39.650544,"EUROPE",2018
"884","Iris oratoria",1.64704,42.82258,"EUROPE",2018
