"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","type","elevation","elevationAccuracy","county","preparations"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.490708,4.847237,"EUROPE","Provence-Alpes-Côte d'Azur",2023,6,16,"cdc,cdround","https://www.inaturalist.org/observations/168053440","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4138360333","168053440",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.414038,25.017882,"EUROPE","Crete",2023,6,18,"cdc,cdround","https://www.inaturalist.org/observations/168341393","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138403307","168341393",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.413735,25.017926,"EUROPE","Crete",2023,6,16,"cdc,cdround","https://www.inaturalist.org/observations/168341403","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138372808","168341403",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.395661,5.053719,"EUROPE","Provence-Alpes-Côte d'Azur",2023,6,20,"cdc,cdround","https://www.inaturalist.org/observations/168532028","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138353337","168532028",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.059937,-115.131096,"NORTH_AMERICA","Nevada",2023,6,21,"cdc,cdround","https://www.inaturalist.org/observations/168618649","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138511464","168618649",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",28.264168,-105.495829,"NORTH_AMERICA","Chihuahua",2023,6,20,"cdc,cdround","https://www.inaturalist.org/observations/168636041","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4137848568","168636041",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.681705,-116.288033,"NORTH_AMERICA","California",2023,6,22,"cdc,cdround","https://www.inaturalist.org/observations/168854286","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138117992","168854286",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.907075,8.667728,"EUROPE","Corse",2023,6,21,"cdc,cdround","https://www.inaturalist.org/observations/168873099","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138292645","168873099",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.661978,-112.341273,"NORTH_AMERICA","Arizona",2023,6,23,"cdc,cdround","https://www.inaturalist.org/observations/169025384","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138577630","169025384",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.722459,0.106879,"EUROPE","Comunidad Valenciana",2023,6,23,"cdc,cdround","https://www.inaturalist.org/observations/169189767","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138201844","169189767",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",39.593748,19.807625,"EUROPE","Peloponnese, Western Greece and the Ionian Islands",2023,6,22,"cdc,cdround","https://www.inaturalist.org/observations/169333429","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4145247585","169333429",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.893218,27.252595,"ASIA","Aegean",2023,6,25,"cdc,cdround","https://www.inaturalist.org/observations/169349193","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4145466541","169349193",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.889852,27.302607,"ASIA","Aegean",2023,6,25,"cdc,cdround","https://www.inaturalist.org/observations/169363711","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4145269589","169363711",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.634054,2.698179,"EUROPE","Cataluña",2023,6,27,"cdc,cdround","https://www.inaturalist.org/observations/169722751","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138568674","169722751",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",42.19185,2.882958,"EUROPE","Cataluña",2023,6,21,"cdc,cdround","https://www.inaturalist.org/observations/170141116","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4438748763","170141116",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.463162,4.189779,"AFRICA",NA,2023,6,21,"cdc,cdround","https://www.inaturalist.org/observations/172690747","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4162092700","172690747",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.868207,3.79509,"EUROPE","Languedoc-Roussillon",2023,6,24,"cdc,cdround","https://www.inaturalist.org/observations/173748768","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165406006","173748768",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.736692,-0.536572,"AFRICA","Oran",2023,6,15,"cdc,cdround","https://www.inaturalist.org/observations/175404127","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4171528183","175404127",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",31.7467,-106.442819,"NORTH_AMERICA","Chihuahua",2023,6,19,"cdc","https://www.inaturalist.org/observations/178126582","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4177399250","178126582",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.243643,23.194679,"EUROPE","Macedonia and Thrace",2023,6,13,"cdc,cdround","https://www.inaturalist.org/observations/188369863","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4525120552","188369863",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.509766,-0.709097,"EUROPE","Comunidad Valenciana",2023,6,7,"cdc,cdround","https://www.inaturalist.org/observations/193369641","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4465660160","193369641",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.471251,4.192983,"AFRICA","Tizi Ouzou",2023,6,2,"cdc,cdround","https://www.inaturalist.org/observations/193775795","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4465517166","193775795",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.591027,-8.686753,"EUROPE","Setúbal",2023,6,1,"cdc,cdround","https://www.inaturalist.org/observations/195316102","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4507976636","195316102",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",32.240957,-111.043001,"NORTH_AMERICA","Arizona",2023,6,20,"cdc,cdround","https://www.inaturalist.org/observations/196590423","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4512354963","196590423",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",32.371968,-111.022493,"NORTH_AMERICA","Arizona",2023,6,21,"cdc,cdround","https://www.inaturalist.org/observations/196590425","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4512303958","196590425",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.72585,-116.359872,"NORTH_AMERICA","California",2023,6,11,"cdc,cdround","https://www.inaturalist.org/observations/256944108","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","5006860744","256944108",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.267547,-111.874078,"NORTH_AMERICA","Arizona",2023,6,8,"cdc,cdround","https://www.inaturalist.org/observations/261085965","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","5069754276","261085965",NA,NA,NA,NA,NA,NA
"889bc31e-b2da-41ef-9684-b49661c9cb3b","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.70742,5.43083,"EUROPE",NA,2023,6,28,"cdc",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4542259569",NA,NA,NA,180,0,"Vaucluse",NA
"889bc31e-b2da-41ef-9684-b49661c9cb3b","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.68756,5.52013,"EUROPE",NA,2023,7,27,"cdc",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4542260045",NA,NA,NA,282,0,"Vaucluse",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.167032,-8.729125,"EUROPE","Setúbal",2023,7,3,"cdc,cdround","https://www.inaturalist.org/observations/170796553","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4145239951","170796553",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.903625,22.881845,"EUROPE","Peloponnese, Western Greece and the Ionian Islands",2023,7,3,"cdc","https://www.inaturalist.org/observations/170802243","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4145251964","170802243",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.655597,-117.788108,"NORTH_AMERICA","California",2023,7,3,"cdc,cdround","https://www.inaturalist.org/observations/170848853","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","5007725775","170848853",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.65643,-117.790345,"NORTH_AMERICA","California",2023,7,3,"cdc","https://www.inaturalist.org/observations/170870224","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","5007736985","170870224",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.656412,-117.790733,"NORTH_AMERICA","California",2023,7,3,"cdc,cdround","https://www.inaturalist.org/observations/170870250","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","5007791609","170870250",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.657325,-117.792258,"NORTH_AMERICA","California",2023,7,3,"cdc,cdround","https://www.inaturalist.org/observations/170870357","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","5006990409","170870357",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.464419,6.722552,"EUROPE","Provence-Alpes-Côte d'Azur",2023,7,3,"cdc,cdround","https://www.inaturalist.org/observations/170898528","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600043997","170898528",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.657609,-117.788203,"NORTH_AMERICA","California",2023,7,3,"cdc,cdround","https://www.inaturalist.org/observations/170906259","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","5008164115","170906259",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.128931,-111.414754,"NORTH_AMERICA","Arizona",2023,7,4,"cdc,cdround","https://www.inaturalist.org/observations/171015039","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4145717597","171015039",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.555278,4.027222,"EUROPE","Languedoc-Roussillon",2023,7,1,"cdc,cdround","https://www.inaturalist.org/observations/171048283","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4161986482","171048283",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",34.686669,-118.154163,"NORTH_AMERICA","California",2023,7,7,"cdc,cdround","https://www.inaturalist.org/observations/171674480","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4153898159","171674480",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",42.400895,9.532958,"EUROPE","Corse",2023,7,8,"cdc,cdround","https://www.inaturalist.org/observations/171706358","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4153898192","171706358",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.691693,-2.707117,"EUROPE","Andalucía",2023,7,7,"cdc,cdround","https://www.inaturalist.org/observations/171715352","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4153913839","171715352",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.556694,3.6731,"EUROPE","Languedoc-Roussillon",2023,7,8,"cdc,cdround","https://www.inaturalist.org/observations/171768829","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4162037819","171768829",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.346168,26.588062,"ASIA","Aegean",2023,7,7,"cdc,cdround","https://www.inaturalist.org/observations/172172846","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4162006581","172172846",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.416107,1.812042,"EUROPE","Cataluña",2023,7,10,"cdc,cdround","https://www.inaturalist.org/observations/172179842","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4153757287","172179842",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.482021,-112.303419,"NORTH_AMERICA","Arizona",2023,7,9,"cdc,cdround","https://www.inaturalist.org/observations/172208123","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4154007695","172208123",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.48589,3.625786,"EUROPE","Languedoc-Roussillon",2023,7,11,"cdc","https://www.inaturalist.org/observations/172337382","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4162273547","172337382",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",34.754139,-112.028662,"NORTH_AMERICA","Arizona",2023,7,13,"cdc,cdround","https://www.inaturalist.org/observations/172690968","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4162179613","172690968",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.007297,-4.553889,"EUROPE","Andalucía",2023,7,13,"cdc,cdround","https://www.inaturalist.org/observations/172694451","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4162329532","172694451",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.312373,23.798907,"EUROPE","Crete",2023,7,13,"cdc,cdround","https://www.inaturalist.org/observations/172847023","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165571474","172847023",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",34.12694,-117.801542,"NORTH_AMERICA","California",2023,7,14,"cdc,cdround","https://www.inaturalist.org/observations/172876731","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4162392670","172876731",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.781968,-3.110555,"EUROPE","Andalucía",2023,7,12,"cdc,cdround","https://www.inaturalist.org/observations/173098705","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4162253804","173098705",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.829831,23.820098,"EUROPE","Attica",2023,7,17,"cdc,cdround","https://www.inaturalist.org/observations/173450911","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4987455649","173450911",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.829548,-2.528517,"EUROPE","Andalucía",2023,7,15,"cdc,cdround","https://www.inaturalist.org/observations/173486163","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4162589555","173486163",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.646829,-7.665154,"EUROPE","Beja",2023,7,17,"cdc,cdround","https://www.inaturalist.org/observations/173497825","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4162393420","173497825",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.380383,-111.663422,"NORTH_AMERICA","Arizona",2023,7,14,"cdc,cdround","https://www.inaturalist.org/observations/173712474","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165352781","173712474",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.691862,-2.704662,"EUROPE","Andalucía",2023,7,18,"cdc,cdround","https://www.inaturalist.org/observations/173744185","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165398716","173744185",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.69167,-2.704223,"EUROPE","Andalucía",2023,7,18,"cdc,cdround","https://www.inaturalist.org/observations/173769651","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165448773","173769651",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.691685,-2.704233,"EUROPE","Andalucía",2023,7,18,"cdc,cdround","https://www.inaturalist.org/observations/173771924","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165416743","173771924",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.691767,-2.704217,"EUROPE","Andalucía",2023,7,18,"cdc,cdround","https://www.inaturalist.org/observations/173828730","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165439795","173828730",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",28.2632,-105.493957,"NORTH_AMERICA","Chihuahua",2023,7,19,"cdc,cdround","https://www.inaturalist.org/observations/173922645","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165778416","173922645",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",30.92958,34.421779,"ASIA","HaDarom",2023,7,19,"cdc,cdround","https://www.inaturalist.org/observations/173945671","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4976345404","173945671",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",31.736229,35.122774,"ASIA","Jerusalem",2023,7,20,"cdc,cdround","https://www.inaturalist.org/observations/173973871","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4171346153","173973871",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.030438,24.761091,"EUROPE","Crete",2023,7,20,"cdc,cdround","https://www.inaturalist.org/observations/174064944","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165610696","174064944",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.909672,5.221487,"EUROPE","Provence-Alpes-Côte d'Azur",2023,7,22,"cdc,cdround","https://www.inaturalist.org/observations/174345058","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4524897197","174345058",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.563381,3.726003,"EUROPE","Languedoc-Roussillon",2023,7,22,"cdc,cdround","https://www.inaturalist.org/observations/174429474","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165328160","174429474",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.67727,-7.837358,"EUROPE","Beja",2023,7,22,"cdc,cdround","https://www.inaturalist.org/observations/174455764","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4171640369","174455764",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",39.213136,-4.793344,"EUROPE","Extremadura",2023,7,18,"cdc,cdround","https://www.inaturalist.org/observations/174523067","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165700023","174523067",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",42.242553,3.026967,"EUROPE","Cataluña",2023,7,22,"cdc,cdround","https://www.inaturalist.org/observations/174647585","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165719672","174647585",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.754178,-3.082207,"EUROPE","Andalucía",2023,7,23,"cdc,cdround","https://www.inaturalist.org/observations/174671005","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165672025","174671005",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.263194,1.779426,"EUROPE","Cataluña",2023,7,24,"cdc,cdround","https://www.inaturalist.org/observations/174673645","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4599934081","174673645",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.932688,-112.694787,"NORTH_AMERICA","Arizona",2023,7,20,"cdc,cdround","https://www.inaturalist.org/observations/174690738","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165534831","174690738",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.75418,-3.082202,"EUROPE","Andalucía",2023,7,23,"cdc,cdround","https://www.inaturalist.org/observations/174721900","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165863349","174721900",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.750787,4.069786,"EUROPE","Languedoc-Roussillon",2023,7,22,"cdc,cdround","https://www.inaturalist.org/observations/174743968","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4171278278","174743968",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",34.396545,-118.596458,"NORTH_AMERICA","California",2023,7,13,"cdc,cdround","https://www.inaturalist.org/observations/174750011","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4165957530","174750011",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.107793,-113.77123,"NORTH_AMERICA","Utah",2023,7,24,"cdc,cdround","https://www.inaturalist.org/observations/174784085","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4413611812","174784085",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.521278,23.928697,"EUROPE","Crete",2023,7,26,"cdc,cdround","https://www.inaturalist.org/observations/174996777","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4171549587","174996777",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.414867,25.017759,"EUROPE","Crete",2023,7,28,"cdc,cdround","https://www.inaturalist.org/observations/175272087","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4171478112","175272087",NA,NA,NA,NA,NA,NA
