"","sp","long","lat","continent","year"
"76","Iris oratoria",-116.610595,34.936153,"NORTH_AMERICA",2024
"77","Iris oratoria",-112.137262,33.46724,"NORTH_AMERICA",2024
"78","Iris oratoria",-112.180213,33.544828,"NORTH_AMERICA",2024
"79","Iris oratoria",-110.965445,32.226782,"NORTH_AMERICA",2024
"80","Iris oratoria",-112.047972,33.397742,"NORTH_AMERICA",2024
"81","Iris oratoria",-112.047945,33.397701,"NORTH_AMERICA",2024
"82","Iris oratoria",-118.026665,34.15575,"NORTH_AMERICA",2024
"83","Iris oratoria",-111.955847,33.41352,"NORTH_AMERICA",2024
"84","Iris oratoria",-111.625282,33.452603,"NORTH_AMERICA",2024
"85","Iris oratoria",-116.255795,33.672236,"NORTH_AMERICA",2024
"86","Iris oratoria",-116.436645,33.75923,"NORTH_AMERICA",2024
"87","Iris oratoria",-102.060033,32.086157,"NORTH_AMERICA",2024
"88","Iris oratoria",-121.772814,38.53753,"NORTH_AMERICA",2024
"89","Iris oratoria",-111.929698,33.324485,"NORTH_AMERICA",2024
"90","Iris oratoria",-111.929712,33.324681,"NORTH_AMERICA",2024
"91","Iris oratoria",-116.940723,33.945853,"NORTH_AMERICA",2024
"92","Iris oratoria",-112.030603,33.658997,"NORTH_AMERICA",2024
"93","Iris oratoria",-117.647903,35.619225,"NORTH_AMERICA",2024
"94","Iris oratoria",-111.008194,32.125153,"NORTH_AMERICA",2024
"95","Iris oratoria",-120.734808,37.009779,"NORTH_AMERICA",2024
"96","Iris oratoria",-110.965423,32.226854,"NORTH_AMERICA",2024
"97","Iris oratoria",-118.218699,34.654881,"NORTH_AMERICA",2024
"98","Iris oratoria",-111.929644,33.324575,"NORTH_AMERICA",2024
"99","Iris oratoria",-111.883072,33.514403,"NORTH_AMERICA",2024
"100","Iris oratoria",-114.737733,36.016065,"NORTH_AMERICA",2024
"101","Iris oratoria",-120.855547,37.52497,"NORTH_AMERICA",2024
"102","Iris oratoria",-106.058791,28.643375,"NORTH_AMERICA",2024
"103","Iris oratoria",-121.280435,38.84266,"NORTH_AMERICA",2024
"104","Iris oratoria",-116.210245,33.687508,"NORTH_AMERICA",2024
"105","Iris oratoria",-106.088934,28.71173,"NORTH_AMERICA",2024
"106","Iris oratoria",-117.542397,33.960222,"NORTH_AMERICA",2024
"107","Iris oratoria",-116.386445,33.274121,"NORTH_AMERICA",2024
"108","Iris oratoria",-117.418513,34.513829,"NORTH_AMERICA",2024
"109","Iris oratoria",-118.475401,34.172341,"NORTH_AMERICA",2024
"110","Iris oratoria",-118.473615,34.17274,"NORTH_AMERICA",2024
"111","Iris oratoria",-118.133715,35.325913,"NORTH_AMERICA",2024
"112","Iris oratoria",-118.207595,34.652754,"NORTH_AMERICA",2024
"113","Iris oratoria",-110.965435,32.226955,"NORTH_AMERICA",2024
"114","Iris oratoria",-112.013322,33.572155,"NORTH_AMERICA",2024
"115","Iris oratoria",-106.40831,31.66448,"NORTH_AMERICA",2024
"116","Iris oratoria",-116.268417,33.698188,"NORTH_AMERICA",2024
"117","Iris oratoria",-117.608483,34.109361,"NORTH_AMERICA",2024
"118","Iris oratoria",-110.965057,32.226975,"NORTH_AMERICA",2024
"119","Iris oratoria",-111.930743,33.382984,"NORTH_AMERICA",2024
"120","Iris oratoria",-117.987082,34.541949,"NORTH_AMERICA",2024
"121","Iris oratoria",-106.504051,31.768317,"NORTH_AMERICA",2024
"122","Iris oratoria",-110.914405,32.271437,"NORTH_AMERICA",2024
"123","Iris oratoria",-102.882933,31.57862,"NORTH_AMERICA",2024
"124","Iris oratoria",-106.088991,28.711798,"NORTH_AMERICA",2024
"125","Iris oratoria",-110.964132,31.27793,"NORTH_AMERICA",2024
"126","Iris oratoria",-112.180313,33.667354,"NORTH_AMERICA",2024
"127","Iris oratoria",-112.030686,33.658967,"NORTH_AMERICA",2024
"128","Iris oratoria",-106.442726,31.746881,"NORTH_AMERICA",2024
"129","Iris oratoria",-105.493949,28.2632,"NORTH_AMERICA",2024
"130","Iris oratoria",-116.36373,33.740335,"NORTH_AMERICA",2024
"131","Iris oratoria",-119.427497,36.347375,"NORTH_AMERICA",2024
"132","Iris oratoria",-111.929635,33.324687,"NORTH_AMERICA",2024
"133","Iris oratoria",-106.556121,31.897978,"NORTH_AMERICA",2024
"134","Iris oratoria",-112.013244,33.572237,"NORTH_AMERICA",2024
"135","Iris oratoria",-110.832828,32.203376,"NORTH_AMERICA",2024
"136","Iris oratoria",-118.160576,34.699982,"NORTH_AMERICA",2024
"137","Iris oratoria",-106.621313,31.867037,"NORTH_AMERICA",2024
"138","Iris oratoria",-121.934352,38.603712,"NORTH_AMERICA",2024
"139","Iris oratoria",-118.474176,34.172597,"NORTH_AMERICA",2024
"140","Iris oratoria",-116.268128,33.698142,"NORTH_AMERICA",2024
"141","Iris oratoria",-116.091468,36.221191,"NORTH_AMERICA",2024
"142","Iris oratoria",-117.021094,33.207158,"NORTH_AMERICA",2024
"143","Iris oratoria",-115.135733,36.199955,"NORTH_AMERICA",2024
"144","Iris oratoria",-121.945655,38.389488,"NORTH_AMERICA",2024
"145","Iris oratoria",-106.344208,31.768109,"NORTH_AMERICA",2024
"146","Iris oratoria",-106.173136,31.657507,"NORTH_AMERICA",2024
"147","Iris oratoria",-116.307253,33.676109,"NORTH_AMERICA",2024
"148","Iris oratoria",-112.165414,33.258933,"NORTH_AMERICA",2024
"149","Iris oratoria",-109.930367,27.482759,"NORTH_AMERICA",2024
"150","Iris oratoria",-110.846032,32.199604,"NORTH_AMERICA",2024
"151","Iris oratoria",-110.911106,32.206891,"NORTH_AMERICA",2024
"152","Iris oratoria",-103.088715,31.862708,"NORTH_AMERICA",2024
"153","Iris oratoria",-116.38755,33.735488,"NORTH_AMERICA",2024
"154","Iris oratoria",-111.015625,31.795264,"NORTH_AMERICA",2024
"155","Iris oratoria",-116.268128,33.698095,"NORTH_AMERICA",2024
"156","Iris oratoria",-115.238787,36.22995,"NORTH_AMERICA",2024
"157","Iris oratoria",-121.327628,37.805939,"NORTH_AMERICA",2024
"158","Iris oratoria",-116.091196,36.22157,"NORTH_AMERICA",2024
"159","Iris oratoria",-106.551445,31.671902,"NORTH_AMERICA",2024
"160","Iris oratoria",-106.463011,31.681257,"NORTH_AMERICA",2024
"161","Iris oratoria",-116.212783,33.699005,"NORTH_AMERICA",2024
"162","Iris oratoria",-116.212455,33.69885,"NORTH_AMERICA",2024
"163","Iris oratoria",-116.516328,33.812139,"NORTH_AMERICA",2024
"164","Iris oratoria",-105.493955,28.2632,"NORTH_AMERICA",2024
"165","Iris oratoria",-116.37645,33.647828,"NORTH_AMERICA",2024
"166","Iris oratoria",-110.872004,32.220106,"NORTH_AMERICA",2024
"167","Iris oratoria",-107.917783,30.414017,"NORTH_AMERICA",2024
"168","Iris oratoria",-117.293679,33.666459,"NORTH_AMERICA",2024
"169","Iris oratoria",-117.273036,33.600463,"NORTH_AMERICA",2024
"170","Iris oratoria",-112.013244,33.572155,"NORTH_AMERICA",2024
"171","Iris oratoria",-116.380991,33.647308,"NORTH_AMERICA",2024
"172","Iris oratoria",-120.09482,37.403373,"NORTH_AMERICA",2024
"173","Iris oratoria",-120.094922,37.403283,"NORTH_AMERICA",2024
"174","Iris oratoria",-120.094828,37.403147,"NORTH_AMERICA",2024
"175","Iris oratoria",-112.124569,33.210344,"NORTH_AMERICA",2024
"176","Iris oratoria",-113.792687,36.949745,"NORTH_AMERICA",2024
"177","Iris oratoria",-115.282263,35.99907,"NORTH_AMERICA",2024
"178","Iris oratoria",-106.71283,35.133914,"NORTH_AMERICA",2024
"179","Iris oratoria",-120.094917,37.403207,"NORTH_AMERICA",2024
"180","Iris oratoria",-111.895133,33.419853,"NORTH_AMERICA",2024
"181","Iris oratoria",-111.895133,33.419875,"NORTH_AMERICA",2024
"182","Iris oratoria",-110.965123,32.226943,"NORTH_AMERICA",2024
"183","Iris oratoria",-110.950195,32.228005,"NORTH_AMERICA",2024
"184","Iris oratoria",-112.694603,33.932883,"NORTH_AMERICA",2024
"185","Iris oratoria",-120.854404,37.524181,"NORTH_AMERICA",2024
"186","Iris oratoria",-112.031473,33.7064,"NORTH_AMERICA",2024
"187","Iris oratoria",-106.790658,32.325497,"NORTH_AMERICA",2024
"188","Iris oratoria",-113.791695,36.950947,"NORTH_AMERICA",2024
"189","Iris oratoria",-120.963174,37.75017,"NORTH_AMERICA",2024
"190","Iris oratoria",-121.985087,38.531599,"NORTH_AMERICA",2024
"191","Iris oratoria",-117.326355,33.970284,"NORTH_AMERICA",2024
"192","Iris oratoria",-111.903542,33.414963,"NORTH_AMERICA",2024
"193","Iris oratoria",-111.929595,33.324748,"NORTH_AMERICA",2024
"194","Iris oratoria",-103.500633,25.587244,"NORTH_AMERICA",2024
"195","Iris oratoria",-118.478713,34.170581,"NORTH_AMERICA",2024
"196","Iris oratoria",-103.501483,25.587185,"NORTH_AMERICA",2024
"197","Iris oratoria",-116.376463,33.647853,"NORTH_AMERICA",2024
"198","Iris oratoria",-110.952449,32.230521,"NORTH_AMERICA",2024
"199","Iris oratoria",-110.799085,32.234696,"NORTH_AMERICA",2024
"200","Iris oratoria",-111.027711,32.318047,"NORTH_AMERICA",2024
"201","Iris oratoria",-112.230803,33.514006,"NORTH_AMERICA",2024
"202","Iris oratoria",-118.468712,34.174213,"NORTH_AMERICA",2024
"203","Iris oratoria",-118.46872,34.174235,"NORTH_AMERICA",2024
"204","Iris oratoria",-118.468717,34.174082,"NORTH_AMERICA",2024
"205","Iris oratoria",-118.468749,34.173632,"NORTH_AMERICA",2024
"206","Iris oratoria",-114.53028,33.607513,"NORTH_AMERICA",2024
"207","Iris oratoria",-115.002964,36.079579,"NORTH_AMERICA",2024
"208","Iris oratoria",-112.013306,33.572188,"NORTH_AMERICA",2024
"209","Iris oratoria",-117.658737,35.61873,"NORTH_AMERICA",2024
"210","Iris oratoria",-103.500977,25.586851,"NORTH_AMERICA",2024
"211","Iris oratoria",-105.979099,32.964624,"NORTH_AMERICA",2024
"212","Iris oratoria",-103.501848,25.586977,"NORTH_AMERICA",2024
"213","Iris oratoria",-110.967664,32.282879,"NORTH_AMERICA",2024
"214","Iris oratoria",-120.094832,37.403118,"NORTH_AMERICA",2024
"215","Iris oratoria",-105.493896,28.263224,"NORTH_AMERICA",2024
"216","Iris oratoria",-105.493981,28.263233,"NORTH_AMERICA",2024
"217","Iris oratoria",-112.107077,33.754422,"NORTH_AMERICA",2024
"218","Iris oratoria",-120.844086,37.776047,"NORTH_AMERICA",2024
"219","Iris oratoria",-111.740617,33.319736,"NORTH_AMERICA",2024
"220","Iris oratoria",-116.365363,33.76503,"NORTH_AMERICA",2024
"221","Iris oratoria",-118.472552,34.172885,"NORTH_AMERICA",2024
